expedition_id,mean_age,member_count
CHUR89301,29.5,6
CHUR90301,26,8
CHUR93301,30.714,7
CHUW17301,45,5
CHUW52301,39.833,6
CHUW81101,32,2
CHWT00201,58.357,14
CHWT08201,37.111,9
CHWT11301,54.889,9
CHWT13101,48.375,8
CHWT18301,57,4
CPHU14301,28,4
CTSE35201,28,2
CTSE36101,40.5,4
CTSE52101,34.667,3
CTSE82301,40.286,7
CTSE82302,43,2
CTSE83101,30.5,2
CTSE86101,31.094,32
CTSE86201,30,1
CTSE87302,43.2,5
CTSE88101,41.667,3
CTSE88201,40.333,3
CTSE88301,30,2
CTSE88302,41,3
CTSE89201,30.2,5
CTSE90101,41.667,6
CTSE90301,39.667,3
DANG00101,65,1
DANG02301,41.5,4
DANG03301,44,2
DANS06201,68.5,2
DANS11201,52.333,3
DANS13201,63,1
DANS16101,52.714,7
DANS17301,52.214,14
DANS18301,58.846,13
DHA100101,44.5,12
DHA100102,40.091,11
DHA100301,30.444,9
DHA100302,44.5,10
DHA100303,43.25,8
DHA101301,37.9,10
DHA101302,39.5,2
DHA101303,43.2,5
DHA101304,34.75,4
DHA101305,36.75,8
DHA101306,42,3
DHA102101,32.933,15
DHA102301,44,1
DHA102302,40.444,9
DHA102303,35,1
DHA102304,44,2
DHA102305,39.1,10
DHA103101,34,2
DHA103102,30.444,9
DHA103103,42.333,6
DHA103104,38,1
DHA103105,44.5,2
DHA103106,39.455,11
DHA103107,35.143,7
DHA104101,38.667,9
DHA104102,33.5,4
DHA104103,45,2
DHA104104,45.857,7
DHA105101,37,1
DHA105102,38,1
DHA105103,33.182,11
DHA105104,39.5,2
DHA105105,45,1
DHA105106,41.375,8
DHA105301,36.2,5
DHA105302,42.267,15
DHA105303,46.75,8
DHA106101,42,4
DHA106102,38.6,5
DHA106103,41.75,4
DHA106104,44,6
DHA106105,29.5,2
DHA106106,39.857,7
DHA106107,26,1
DHA106108,45,3
DHA106301,37.5,4
DHA106302,37.667,3
DHA106303,36.625,8
DHA106304,39.667,3
DHA106305,36,2
DHA107101,39.5,2
DHA107102,35.5,2
DHA107103,41.286,7
DHA107104,52,1
DHA107105,36.5,2
DHA107106,41.333,9
DHA107107,34,2
DHA107108,37,6
DHA107109,34,1
DHA107110,32,2
DHA107111,32.429,7
DHA107301,35.25,4
DHA107302,40.75,4
DHA107303,39.667,3
DHA107304,29,2
DHA107305,32,1
DHA107306,45.583,12
DHA107307,37.833,6
DHA108101,40,1
DHA108102,33,2
DHA108103,36,10
DHA108104,36.667,3
DHA108105,34.5,2
DHA108106,37.75,4
DHA108107,46,2
DHA108108,47.5,2
DHA108109,36,3
DHA108110,44.5,2
DHA108111,45.2,5
DHA108112,35.75,4
DHA108113,37.727,11
DHA108114,36.2,5
DHA108115,40.333,3
DHA108116,46.4,5
DHA108117,37.25,4
DHA108118,39,2
DHA108301,46.5,2
DHA108302,31,5
DHA108303,36,6
DHA108304,45.833,6
DHA109101,38,2
DHA109102,41.333,3
DHA109103,32,21
DHA109104,39.5,4
DHA109105,28.75,8
DHA109106,43.909,11
DHA109107,42.125,8
DHA109108,34.5,2
DHA109109,38,2
DHA109110,30.667,3
DHA109111,37.556,9
DHA109112,53,1
DHA109113,44,5
DHA109201,32.5,8
DHA109301,32,2
DHA109302,36,2
DHA110101,43.5,2
DHA110102,43.235,17
DHA110103,41.667,3
DHA110104,32.357,14
DHA110105,35.5,18
DHA110301,46,6
DHA110302,38.5,4
DHA110303,25.5,2
DHA111101,32,1
DHA111102,36.25,4
DHA111103,44,6
DHA111104,38.5,2
DHA111105,37.083,12
DHA111106,48,2
DHA111301,45,1
DHA111302,43,3
DHA111303,44.833,6
DHA112101,35.667,3
DHA112102,32.667,3
DHA112103,52,2
DHA112104,37,6
DHA112105,37.25,4
DHA112106,37.5,2
DHA112107,43,6
DHA112108,33.5,2
DHA112109,40,2
DHA112110,50.571,7
DHA112111,43,1
DHA112112,29,1
DHA112301,40,10
DHA112302,41.5,20
DHA112303,43,7
DHA113101,43.25,4
DHA113102,35,2
DHA113103,42.333,6
DHA113104,50,3
DHA113105,41,4
DHA113106,46.333,6
DHA113107,43.125,8
DHA114101,37.667,6
DHA114102,56.5,2
DHA114103,37.5,2
DHA114104,28,1
DHA114105,31,1
DHA114106,39.5,2
DHA114107,33.2,5
DHA114108,39.444,9
DHA114109,43,4
DHA114110,31,3
DHA114111,44.25,4
DHA114301,43.6,10
DHA115101,24,1
DHA115102,40.4,10
DHA115103,36.5,2
DHA115301,43,2
DHA116101,44.25,4
DHA116102,29.125,8
DHA116103,41.75,4
DHA116104,57,2
DHA116105,47,4
DHA116106,37,14
DHA116107,33,2
DHA116108,36,1
DHA116109,42.889,9
DHA116301,40.692,13
DHA117101,39.2,25
DHA117102,38.571,7
DHA117103,35.647,34
DHA117104,33.708,24
DHA117105,42.25,4
DHA117106,39.857,7
DHA117107,48.889,9
DHA117108,41.5,4
DHA117109,44.5,2
DHA117110,42.5,2
DHA117301,37.333,9
DHA117302,44,1
DHA117303,35,5
DHA117304,36.333,3
DHA118101,54.833,6
DHA118102,41.5,10
DHA118103,51.25,4
DHA118104,39,4
DHA118105,38.933,15
DHA118301,40.889,9
DHA118302,42.688,16
DHA118303,49.8,5
DHA119101,48.667,3
DHA119102,29.8,5
DHA150101,31,1
DHA153101,42.6,5
DHA154101,32,3
DHA155101,34.333,3
DHA156101,44,1
DHA158101,31,9
DHA159101,32.667,9
DHA160101,29.615,13
DHA169101,28.167,12
DHA170301,29.867,15
DHA171101,28,2
DHA173101,30.158,19
DHA175101,30.706,17
DHA176101,35.538,13
DHA176301,36.5,2
DHA177101,34.091,11
DHA177301,29.692,13
DHA178101,32.2,15
DHA178301,30.15,20
DHA178302,37.357,14
DHA179101,31.842,19
DHA179102,32.455,11
DHA179301,34.389,18
DHA180101,38.35,20
DHA180102,28.25,4
DHA180301,28.722,18
DHA180302,36,7
DHA181101,34.429,14
DHA181102,31.167,6
DHA181103,30.667,3
DHA181301,35.111,9
DHA181302,27.333,6
DHA182101,32.125,16
DHA182301,31.526,19
DHA182302,30.4,5
DHA182401,30.857,14
DHA183101,35,12
DHA183102,31,3
DHA183301,31.133,15
DHA183302,25.143,7
DHA183303,31.5,2
DHA184101,37.6,10
DHA184301,32.55,20
DHA184302,33.5,2
DHA184401,31.667,3
DHA184402,36.818,11
DHA185101,36,5
DHA185102,34,2
DHA185301,31.778,18
DHA185302,47.5,2
DHA185303,30,6
DHA185401,28.75,4
DHA186101,41,16
DHA186102,37,2
DHA186301,28.375,8
DHA186302,33,16
DHA186303,31.6,5
DHA186401,30.2,5
DHA186402,25,4
DHA187101,33.636,11
DHA187301,33,5
DHA187302,27.25,4
DHA187303,31.25,4
DHA187304,35,3
DHA187401,35,10
DHA187402,33.25,4
DHA188301,40.5,4
DHA188302,31.667,6
DHA188303,37.444,9
DHA188304,30.929,14
DHA189101,31,5
DHA189102,29.6,5
DHA189103,33.2,5
DHA189104,39.4,10
DHA189105,28.75,8
DHA189106,32,3
DHA189301,26.667,3
DHA189302,29.5,6
DHA189303,30.917,12
DHA189304,37,2
DHA189305,28,4
DHA189306,30.8,5
DHA189401,33,6
DHA189402,30.25,8
DHA190101,36.5,12
DHA190102,38.167,6
DHA190301,29.375,8
DHA190302,25.4,5
DHA190303,30.875,8
DHA190304,32.429,7
DHA190305,32.429,7
DHA190306,36.062,16
DHA190307,42,4
DHA191101,30.333,9
DHA191102,34.5,14
DHA191301,29.6,5
DHA191302,31.9,10
DHA191303,32.333,6
DHA191304,37,6
DHA191305,38.429,7
DHA191306,39.667,6
DHA192101,36.917,12
DHA192102,42.333,3
DHA192301,31.286,7
DHA192302,34,5
DHA192303,32.75,4
DHA192304,42.5,4
DHA192305,43.5,8
DHA193101,39.5,10
DHA193102,32,11
DHA193103,32.5,12
DHA193301,29,6
DHA193302,41.4,5
DHA193303,35.857,7
DHA193304,40.5,10
DHA193305,43.2,10
DHA193306,32.333,3
DHA194101,42,1
DHA194301,37.167,6
DHA194302,44.154,13
DHA194303,34.857,7
DHA194304,36.571,7
DHA194305,35.625,8
DHA194306,38.333,12
DHA194307,42.125,8
DHA194308,32,6
DHA194401,37,1
DHA195101,36.917,12
DHA195102,37.857,14
DHA195301,31.556,9
DHA195302,38.846,13
DHA195303,32.5,6
DHA195304,43,7
DHA195305,41.714,7
DHA195306,36.2,10
DHA195307,43.333,9
DHA195308,44,1
DHA195309,38.5,4
DHA195401,30,3
DHA196101,42,1
DHA196102,32.833,6
DHA196103,35.167,6
DHA196104,34.375,8
DHA196301,28.25,4
DHA196302,39.125,8
DHA196303,45.25,4
DHA196304,45,1
DHA196305,38.538,13
DHA196306,38.875,8
DHA197101,35,3
DHA197102,34.5,2
DHA197103,29.667,6
DHA197104,42.75,4
DHA197105,32.375,8
DHA197106,32.833,12
DHA197107,33.5,6
DHA197301,29,8
DHA197302,34,2
DHA197303,32,4
DHA197304,36.5,2
DHA197305,36.889,9
DHA197306,32.667,3
DHA197307,41.714,7
DHA197401,34.5,2
DHA198101,34.571,7
DHA198102,37.5,2
DHA198103,34.5,4
DHA198104,35.667,6
DHA198105,34.333,3
DHA198106,33.933,15
DHA198107,38,10
DHA198301,33.667,6
DHA198302,35,5
DHA198303,42.75,4
DHA198304,46.571,7
DHA198305,35.4,10
DHA198306,36,3
DHA198307,31.9,10
DHA199101,35,2
DHA199102,37.333,6
DHA199301,37.429,7
DHA199302,36,4
DHA199303,37.5,2
DHA199304,44.1,10
DHA199305,38.5,6
DHA199306,37.636,11
DHA199307,34.5,2
DHA203101,35.857,7
DHA207301,32.143,7
DHA259301,30.25,4
DHA263101,27.2,5
DHA265101,28.818,11
DHA271101,31.75,4
DHA275101,28.75,8
DHA278101,28.636,11
DHA278301,30.6,5
DHA279301,27.654,26
DHA282301,26.143,7
DHA284301,26.25,4
DHA285301,34.75,4
DHA286101,26.6,5
DHA292101,25.571,7
DHA363101,27.75,4
DHA373301,28.857,7
DHA379301,27.4,20
DHA469301,32.889,9
DHA470101,27.889,9
DHA470301,31.556,9
DHA472101,36.182,11
DHA472301,26.5,10
DHA473101,29.333,9
DHA473301,27,9
DHA474101,33.053,19
DHA475101,30,16
DHA475301,28.933,15
DHA574101,29,3
DHA575101,31.588,17
DHA579301,27.846,26
DHA587301,29,4
DHA662301,45,1
DHA665301,36.273,11
DHA670101,27.889,9
DHA670301,31.556,9
DHA672301,26.75,4
DHA683301,27.4,5
DHA688301,28.2,10
DHAM00201,53.429,7
DHAM01301,39.889,9
DHAM60101,28,2
DHAM62101,29.5,4
DHAM74101,24,4
DHAM81301,37.062,16
DHAM82301,37.8,10
DHAM83301,31.5,2
DHAM88301,42.125,8
DHAM89301,25.714,7
DHAM90301,24.824,17
DHAM91301,31.333,6
DHAM95301,44.75,4
DHAM97301,41.455,11
DHAM99101,35,7
DHEC18101,42,4
DING10101,42.714,7
DING10401,56,1
DING11301,57,1
DING55101,31.667,3
DINS07101,20.667,3
DINS08101,22,2
DOLM08301,28.5,2
DOLM17301,44.75,4
DOLM80101,33,10
DOLM80301,30.711,38
DOLM84301,33.077,13
DOLM95301,38,7
DOMK04101,45,7
DOMK06301,46.5,8
DOMK09101,39.5,10
DOMK12301,44,1
DOMO12301,44,1
DOMO30101,43,1
DORJ00301,46,8
DORJ00302,24,4
DORJ00303,35.3,10
DORJ01301,47.4,5
DORJ02301,38.333,6
DORJ03101,25.667,6
DORJ04301,27.857,7
DORJ05401,31.25,4
DORJ07101,51.3,10
DORJ08301,36.2,5
DORJ13101,52.125,8
DORJ64101,29,5
DORJ79301,35,1
DORJ81301,26.222,9
DORJ82101,26.7,10
DORJ85301,30.8,10
DORJ86301,35.2,5
DORJ89301,32.571,7
DORJ90301,39.286,7
DORJ91401,24.5,4
DORJ92101,36,2
DORJ94301,28.5,4
DORJ94401,35.25,4
DORJ95301,40.222,9
DORJ96101,34.143,7
DORJ98101,40.333,6
DORJ99101,37.5,8
DORJ99301,37.5,10
DORJ99302,29.667,6
DRAG13101,41,1
DRAG14101,43.588,17
DRAN05101,34.833,6
DRAN18301,36,4
DRAN95101,46.6,15
DRAN96301,42.125,8
DROM07301,36.6,5
DROM49101,42,4
DROM63301,35.5,4
DROM98101,48.5,4
DROM98301,52.5,2
DROM98302,34.5,6
DROM99301,30,7
DUDH08301,43.727,11
DUDH53301,41.333,3
DZA215301,21.333,6
DZAN49101,42,4
DZAS04301,33.714,7
DZAS15301,32.25,4
EVER00101,42,11
EVER00102,29,2
EVER00103,61,1
EVER00104,34,10
EVER00105,37.556,9
EVER00106,38.364,11
EVER00107,35.9,10
EVER00108,51,1
EVER00109,33.714,7
EVER00110,38,2
EVER00111,41.818,11
EVER00112,34.333,3
EVER00113,30,7
EVER00114,36.917,24
EVER00115,38.2,10
EVER00116,29.25,8
EVER00117,31.733,15
EVER00118,35.8,5
EVER00119,36.941,17
EVER00120,37.526,19
EVER00121,33.571,7
EVER00122,39,1
EVER00123,32,2
EVER00124,38.333,3
EVER00125,51,1
EVER00126,39.25,4
EVER00127,37,1
EVER00128,43.96,25
EVER00129,41,8
EVER00130,38,1
EVER00131,36,15
EVER00132,41.133,15
EVER00133,39.824,17
EVER00134,35.2,5
EVER00135,39.786,14
EVER00136,45.364,11
EVER00137,46.5,2
EVER00138,35.615,13
EVER00139,47,2
EVER00140,35.625,16
EVER00141,33,3
EVER00142,41.077,13
EVER00143,32.2,5
EVER00144,31,1
EVER00145,33.375,8
EVER00146,36,3
EVER00147,31.5,2
EVER00148,38.833,6
EVER00149,33.556,9
EVER00150,45,2
EVER00151,34,1
EVER00152,38.4,5
EVER00153,36,3
EVER00154,32.571,7
EVER00155,32.875,8
EVER00156,40.429,7
EVER00157,43.333,3
EVER00301,29.9,10
EVER00302,30.286,14
EVER00303,34.9,10
EVER00304,34.4,15
EVER01101,34.167,6
EVER01102,33.111,9
EVER01103,36.333,3
EVER01104,35,1
EVER01105,36.944,18
EVER01106,33.333,12
EVER01107,40,7
EVER01108,35.636,11
EVER01109,35.08,25
EVER01110,35.714,7
EVER01111,30.5,2
EVER01112,43,2
EVER01113,39.714,7
EVER01114,55.333,6
EVER01115,47,1
EVER01116,38,7
EVER01117,62,1
EVER01118,33.167,6
EVER01119,41.333,9
EVER01120,39.286,7
EVER01121,33.111,27
EVER01122,39.167,12
EVER01123,29.25,8
EVER01124,37.5,4
EVER01125,39.333,12
EVER01126,30,3
EVER01127,33.2,5
EVER01128,33.133,15
EVER01129,31.5,6
EVER01130,33.75,16
EVER01131,40.9,30
EVER01132,46,2
EVER01133,31.5,2
EVER01134,38.308,13
EVER01135,37.056,18
EVER01136,38.5,16
EVER01137,28.25,4
EVER01138,34,5
EVER01139,48.5,2
EVER01140,46,2
EVER01141,27,3
EVER01142,37,3
EVER01143,33,2
EVER01144,37.8,5
EVER01145,34,8
EVER01146,29.222,9
EVER01147,38.6,10
EVER01148,39.923,13
EVER01149,33.417,12
EVER01150,42.467,15
EVER01151,28.5,4
EVER01301,42.75,8
EVER01302,33,8
EVER01303,32.692,13
EVER02101,46.333,3
EVER02102,52.615,13
EVER02103,39,7
EVER02104,44,14
EVER02105,49.5,2
EVER02106,43,2
EVER02107,41.667,6
EVER02108,34.111,9
EVER02109,44,2
EVER02110,44.333,3
EVER02111,41.5,2
EVER02112,34,6
EVER02113,37.5,2
EVER02114,34.5,2
EVER02115,40,8
EVER02116,40.952,21
EVER02117,41.5,2
EVER02118,28,1
EVER02119,36.364,11
EVER02120,47,2
EVER02121,32.333,6
EVER02122,35,2
EVER02123,44,3
EVER02124,31,2
EVER02125,38.571,7
EVER02126,38,3
EVER02127,35,3
EVER02128,40,1
EVER02129,39.385,13
EVER02130,39.846,13
EVER02131,32,2
EVER02132,35.667,3
EVER02133,45,3
EVER02134,38.4,5
EVER02135,31,2
EVER02136,42.917,12
EVER02137,35.111,9
EVER02138,39.333,9
EVER02139,34.857,14
EVER02140,38.714,21
EVER02141,38.667,12
EVER02142,33.733,15
EVER02143,33,3
EVER02144,35.385,13
EVER02145,42.5,2
EVER02301,31.8,5
EVER02302,36.6,5
EVER02303,41,1
EVER02304,33.5,6
EVER02305,28.857,7
EVER03101,38.364,11
EVER03102,37.333,6
EVER03103,27,1
EVER03104,33.8,30
EVER03105,33.667,24
EVER03106,38,5
EVER03107,42.562,16
EVER03108,36.818,11
EVER03109,41.111,9
EVER03110,38.667,3
EVER03111,34.625,8
EVER03112,28.5,2
EVER03113,38.895,19
EVER03114,39.074,27
EVER03115,36,6
EVER03116,39.5,2
EVER03117,39,7
EVER03118,36.833,12
EVER03119,45,1
EVER03120,46.5,2
EVER03121,41,10
EVER03122,40.444,9
EVER03123,36.438,16
EVER03124,37.667,9
EVER03125,39.714,7
EVER03126,37.412,17
EVER03127,31,1
EVER03128,33.8,10
EVER03129,32.5,2
EVER03130,37.75,4
EVER03131,36.091,11
EVER03132,45.333,3
EVER03133,36.5,8
EVER03134,37.059,17
EVER03135,31,3
EVER03136,45,1
EVER03137,32.857,14
EVER03138,37.5,6
EVER03139,48,6
EVER03140,33.727,11
EVER03141,39,13
EVER03142,37.167,12
EVER03143,36.889,9
EVER03144,35.412,17
EVER03145,36.333,3
EVER03146,50.5,2
EVER03147,37.667,6
EVER03148,33,3
EVER03149,34.727,11
EVER03150,54,2
EVER03151,36,1
EVER03152,44.444,18
EVER03153,29.667,3
EVER03154,43.333,12
EVER03155,59.5,2
EVER03156,66,1
EVER03157,31.286,7
EVER03158,44.125,8
EVER03159,45.4,20
EVER03160,47.167,6
EVER03161,55,1
EVER03162,43.111,9
EVER03163,41.5,2
EVER03164,32.714,21
EVER03165,29,35
EVER03166,36.04,25
EVER03167,39.5,2
EVER03168,33.833,6
EVER03169,32.5,4
EVER03170,34,6
EVER03171,48,2
EVER03201,30.8,5
EVER03202,50,1
EVER03301,42.667,9
EVER04101,40.357,14
EVER04102,34.833,6
EVER04103,37.35,20
EVER04104,34.5,4
EVER04105,38.154,13
EVER04106,43,3
EVER04107,37.273,11
EVER04108,34,1
EVER04109,43,1
EVER04110,37.769,13
EVER04111,51.5,2
EVER04112,56,1
EVER04113,49,2
EVER04114,43.667,3
EVER04115,35.6,5
EVER04116,49.5,2
EVER04117,40.667,3
EVER04118,38,2
EVER04119,51.5,4
EVER04120,27,1
EVER04121,30,5
EVER04122,24,1
EVER04123,42,18
EVER04124,36.333,6
EVER04125,28,1
EVER04126,35.556,9
EVER04127,45,21
EVER04128,37.129,31
EVER04129,32.095,21
EVER04130,38.143,21
EVER04131,47.167,12
EVER04132,37.5,8
EVER04133,38,1
EVER04134,32.75,4
EVER04135,37.1,20
EVER04136,41,7
EVER04137,32,1
EVER04138,36.158,19
EVER04139,47,2
EVER04140,35.75,4
EVER04141,35.417,12
EVER04142,28.5,8
EVER04143,36,42
EVER04144,33.889,45
EVER04145,34.5,4
EVER04146,37.75,4
EVER04147,37,1
EVER04148,33.714,7
EVER04149,29.6,5
EVER04150,30.417,12
EVER04151,35,7
EVER04152,42.5,4
EVER04153,42,4
EVER04154,35.429,14
EVER04155,40.333,6
EVER04156,32.909,11
EVER04157,33.125,8
EVER04158,35.571,7
EVER04159,48,4
EVER04160,33.125,16
EVER04161,35.75,12
EVER04162,40.5,2
EVER04163,31.333,6
EVER04164,53,1
EVER04301,34.429,7
EVER04302,53,2
EVER05101,58,1
EVER05102,37.833,6
EVER05103,34.333,3
EVER05104,36.222,9
EVER05105,44,1
EVER05106,32.333,3
EVER05107,37,1
EVER05108,35.857,7
EVER05109,39,3
EVER05110,52.5,4
EVER05111,26,1
EVER05112,35.5,14
EVER05113,29.143,28
EVER05114,27,1
EVER05115,39.581,31
EVER05116,36,3
EVER05117,62,1
EVER05118,33,2
EVER05119,37,3
EVER05120,31.5,2
EVER05121,29,1
EVER05122,41,1
EVER05123,43.5,2
EVER05124,33,1
EVER05125,37,8
EVER05126,32.5,4
EVER05127,38.643,14
EVER05128,30.5,4
EVER05129,36.833,6
EVER05130,38.889,18
EVER05131,39,1
EVER05132,30,1
EVER05133,37.854,41
EVER05134,34.615,13
EVER05135,32.688,16
EVER05136,52.5,2
EVER05137,34,8
EVER05138,34,1
EVER05139,43,1
EVER05140,42.455,11
EVER05141,31,1
EVER05142,32.68,25
EVER05143,43.333,3
EVER05144,33.667,3
EVER05145,32,1
EVER05146,50,2
EVER05147,32,1
EVER05148,39.923,13
EVER05149,36,2
EVER05150,41,1
EVER05151,37,3
EVER05152,38.294,17
EVER05153,38.667,3
EVER05154,35,1
EVER05155,35,17
EVER05156,34.167,6
EVER05157,39.25,4
EVER05158,33,12
EVER05159,34.071,14
EVER05160,37.375,8
EVER05161,37.375,8
EVER05162,33.833,6
EVER05163,24.333,3
EVER05164,27,3
EVER05165,33.75,4
EVER05166,40.875,8
EVER05167,33.2,25
EVER05168,38,4
EVER05169,30.5,2
EVER05170,37.286,7
EVER05171,39.5,4
EVER05172,58,1
EVER05173,36.5,2
EVER05174,36.783,23
EVER05175,31,3
EVER05176,36.375,8
EVER05177,36,3
EVER05178,38,1
EVER05179,38.667,3
EVER05180,38.2,10
EVER05181,31.5,4
EVER05182,31.667,3
EVER05183,45,2
EVER05184,38,2
EVER05185,35.545,11
EVER05186,43.667,3
EVER05187,32,3
EVER05188,35,2
EVER05189,39.273,11
EVER05190,35.75,16
EVER05191,39.667,24
EVER05192,36,8
EVER05193,38.833,12
EVER05194,31,2
EVER05195,34.111,9
EVER05196,41.625,8
EVER05197,44,1
EVER05198,35.5,2
EVER05301,45.333,3
EVER06101,34,17
EVER06102,40,6
EVER06103,45.75,4
EVER06104,39.667,3
EVER06105,45.5,2
EVER06106,45.5,2
EVER06107,34.5,14
EVER06108,41.857,14
EVER06109,32,11
EVER06110,39,2
EVER06111,36.45,20
EVER06112,38,1
EVER06113,36.364,11
EVER06114,35.5,2
EVER06115,37.629,35
EVER06116,33.667,12
EVER06117,43.5,2
EVER06118,39.45,20
EVER06119,70,2
EVER06120,36.571,7
EVER06121,35.727,11
EVER06122,35.923,13
EVER06123,37,9
EVER06124,35.143,7
EVER06125,38.3,10
EVER06126,37,4
EVER06127,39,1
EVER06128,33.5,4
EVER06129,36.167,6
EVER06130,34.083,12
EVER06131,43.818,11
EVER06132,33.316,19
EVER06133,31.7,10
EVER06134,37.167,6
EVER06135,34,1
EVER06136,41.364,11
EVER06137,43.5,2
EVER06138,42.667,3
EVER06139,42,1
EVER06140,31,1
EVER06141,31,1
EVER06142,40,1
EVER06143,36.114,35
EVER06144,53.5,2
EVER06145,36,2
EVER06146,28.75,4
EVER06147,37,4
EVER06148,26.968,31
EVER06149,39,22
EVER06150,31,1
EVER06151,34.692,13
EVER06152,37.2,5
EVER06153,38,2
EVER06154,40.429,7
EVER06155,39,1
EVER06156,27,2
EVER06157,32,1
EVER06158,51,2
EVER06159,44,6
EVER06160,38.7,10
EVER06161,29,2
EVER06162,63,1
EVER06163,33.5,14
EVER06164,38.63,27
EVER06165,36.867,15
EVER06166,39.5,2
EVER06167,36,6
EVER06168,47,1
EVER06169,42.5,2
EVER06170,50.333,3
EVER06171,36,10
EVER06172,32.667,3
EVER06173,31,1
EVER06174,30.6,5
EVER06175,30,1
EVER06176,39,2
EVER06177,23.667,3
EVER06178,39,1
EVER06179,34.167,6
EVER06180,37.25,8
EVER06181,41,1
EVER06182,36,2
EVER06183,37.7,10
EVER06184,42.333,3
EVER06185,31.81,21
EVER06186,33.81,21
EVER06187,49.5,4
EVER06188,41.75,4
EVER06189,37.744,43
EVER06190,37,2
EVER06191,34.333,6
EVER06192,29.667,3
EVER06193,31.667,3
EVER06194,32.9,10
EVER06195,33.583,12
EVER06196,32.455,11
EVER06197,31.5,2
EVER06198,40,2
EVER06301,37.125,16
EVER06302,36,3
EVER06303,39.6,5
EVER07101,37.941,17
EVER07102,30.5,2
EVER07103,41.25,4
EVER07104,32,2
EVER07105,48.167,6
EVER07106,38,3
EVER07107,39.625,8
EVER07108,35,4
EVER07109,41.5,2
EVER07110,47.4,5
EVER07111,44.667,3
EVER07112,37.923,13
EVER07113,40.5,2
EVER07114,35,1
EVER07115,40.5,2
EVER07116,42.167,6
EVER07117,44.2,5
EVER07118,36.333,3
EVER07119,42,4
EVER07120,36.714,14
EVER07121,36.538,13
EVER07122,42,1
EVER07123,40,14
EVER07124,32.5,16
EVER07125,36,9
EVER07126,33.583,24
EVER07127,34,2
EVER07128,38.077,13
EVER07129,34.8,5
EVER07130,25.5,2
EVER07131,41.857,7
EVER07132,39,3
EVER07133,25,2
EVER07134,38.333,3
EVER07135,36,4
EVER07136,37.889,9
EVER07137,28.333,3
EVER07138,30.667,6
EVER07139,40.5,2
EVER07140,48.2,5
EVER07141,43.4,5
EVER07142,37,5
EVER07143,44.667,3
EVER07144,35.786,14
EVER07145,39,2
EVER07146,46.667,6
EVER07147,39.333,3
EVER07148,47.333,6
EVER07149,37.76,25
EVER07150,34.536,28
EVER07151,30.038,26
EVER07152,42.75,4
EVER07153,37.405,37
EVER07154,35.154,13
EVER07155,58,1
EVER07156,28.583,12
EVER07157,43.667,3
EVER07158,34.667,15
EVER07159,29.048,21
EVER07160,26.98,49
EVER07161,37.6,20
EVER07162,36.13,23
EVER07163,38.6,5
EVER07164,41.5,2
EVER07165,35.2,5
EVER07166,41.833,6
EVER07167,40.667,3
EVER07168,35.385,13
EVER07169,37,1
EVER07170,36.2,10
EVER07171,38.118,17
EVER07172,33.1,10
EVER07173,36,3
EVER07174,49.2,5
EVER07175,51.579,19
EVER07176,32.667,3
EVER07177,20,1
EVER07178,40.6,10
EVER07179,36.857,28
EVER07180,43.385,26
EVER07181,35.028,36
EVER07182,33.857,14
EVER07183,36.756,45
EVER07184,44,2
EVER07185,45.8,5
EVER07186,31.1,10
EVER07187,34.385,13
EVER07188,40,2
EVER07189,38.667,3
EVER07190,36.167,6
EVER07191,37.867,15
EVER07192,28.333,9
EVER07193,35.545,11
EVER07194,32.4,5
EVER07195,51.5,2
EVER07301,37.059,17
EVER08101,27.25,76
EVER08102,26.6,5
EVER08103,38.4,25
EVER08104,41.5,4
EVER08105,39.75,20
EVER08106,41.167,6
EVER08107,33.5,2
EVER08108,38,2
EVER08109,32.25,4
EVER08110,35.75,4
EVER08111,36,3
EVER08112,34.867,15
EVER08113,34.75,20
EVER08114,39,4
EVER08115,40.5,2
EVER08116,34,1
EVER08117,44.75,4
EVER08118,40.333,3
EVER08119,41.5,2
EVER08120,58,1
EVER08121,31.4,5
EVER08122,34.529,17
EVER08123,34.364,11
EVER08124,33,2
EVER08125,34.75,4
EVER08126,35,5
EVER08127,48.5,2
EVER08128,35.333,6
EVER08129,33.667,3
EVER08130,49.6,10
EVER08131,38.333,3
EVER08132,31.333,3
EVER08133,39.778,9
EVER08134,27.15,20
EVER08135,42,3
EVER08136,35,3
EVER08137,38.692,13
EVER08138,39.292,24
EVER08139,38.432,44
EVER08140,33,1
EVER08141,38.5,2
EVER08142,37.5,12
EVER08143,36.333,6
EVER08144,36,6
EVER08145,38.727,11
EVER08146,41.333,15
EVER08147,37,8
EVER08148,30,13
EVER08149,42.55,20
EVER08150,35.607,28
EVER08151,35.091,33
EVER08152,29.714,21
EVER08153,27,1
EVER08154,40,12
EVER08155,39.571,14
EVER08156,43.5,6
EVER08301,32.5,2
EVER08302,33.5,2
EVER08303,29,1
EVER08304,35.2,10
EVER08305,40.45,20
EVER09101,38.6,35
EVER09102,29.74,50
EVER09103,44.333,6
EVER09104,37.5,2
EVER09105,27.5,2
EVER09106,34,1
EVER09107,38.667,3
EVER09108,42.182,11
EVER09109,66,1
EVER09110,38.923,13
EVER09111,39,1
EVER09112,55.5,2
EVER09113,33,2
EVER09114,35.25,4
EVER09115,53,1
EVER09116,42,1
EVER09117,32.25,8
EVER09118,40.875,8
